FromWard,ToWard,Probability
19100068,19100084,0.00000000000000E+00
19100068,19100085,0.00000000000000E+00
19100068,19100086,0.00000000000000E+00
19100068,19100087,0.00000000000000E+00
19100068,19100088,4.65827233840256E-04
19100068,19100089,0.00000000000000E+00
19100068,19100090,0.00000000000000E+00
19100068,19100091,0.00000000000000E+00
19100068,19100092,0.00000000000000E+00
19100068,19100093,0.00000000000000E+00
19100068,19100094,0.00000000000000E+00
19100068,19100095,0.00000000000000E+00
19100068,19100096,0.00000000000000E+00
19100068,19100097,0.00000000000000E+00
19100068,19100098,0.00000000000000E+00
19100068,19100099,1.51238465421264E-04
19100068,19100100,0.00000000000000E+00
19100068,19100101,5.74251738657523E-05
19100068,19100102,1.65532361273017E-04
19100068,19100103,2.23774520810638E-04
19100068,19100104,3.64556754636325E-04
19100068,19100105,2.45009917149408E-04
19100068,19100106,9.41290837010646E-04
19100068,19100107,3.05480620186480E-04
19100068,19100108,0.00000000000000E+00
19100068,19100109,0.00000000000000E+00
19100068,19100110,3.76945643551450E-02
19100068,19100111,1.04394935917529E-07
19100068,19100112,1.90761728334935E-04
19100068,19100113,3.36875642840566E-04
19100068,19100114,0.00000000000000E+00
19100068,19100115,3.92465369517441E-03
19100068,19100116,1.51504652498417E-04
19100069,19100001,7.31078949251715E-04
19100069,19100002,7.51816958477737E-04
19100069,19100003,6.46622024268382E-04
19100069,19100004,8.20174661859567E-06
19100069,19100005,6.81675756650089E-04
19100069,19100006,0.00000000000000E+00
19100069,19100007,0.00000000000000E+00
19100069,19100008,2.87520524919767E-07
19100069,19100009,7.93497075471343E-04
19100069,19100010,7.67193026810612E-04
19100069,19100011,0.00000000000000E+00
19100069,19100012,8.84346377343306E-04
19100069,19100013,4.75387090154197E-04
19100069,19100014,0.00000000000000E+00
19100069,19100015,0.00000000000000E+00
19100069,19100016,0.00000000000000E+00
19100069,19100017,0.00000000000000E+00
19100069,19100018,5.60659807829962E-07
19100069,19100019,4.46868244653939E-09
19100069,19100020,1.51722078634328E-04
19100069,19100021,8.15323260883649E-06
19100069,19100022,7.75376651942183E-04
19100069,19100023,3.67692857590898E-06
19100069,19100024,1.04752759348368E-03
19100069,19100025,1.01104363670315E-03
19100069,19100026,9.69696393869050E-04
19100069,19100027,5.15966748409293E-04
19100069,19100028,1.22236722802788E-03
19100069,19100029,4.62482963553364E-06
19100069,19100030,1.12781843487805E-03
19100069,19100031,1.22170215131749E-03
19100069,19100032,2.99852938744721E-05
19100069,19100033,1.10596590542688E-06
19100069,19100034,0.00000000000000E+00
19100069,19100035,1.59779146116034E-05
19100069,19100036,3.70279537435783E-05
19100069,19100037,0.00000000000000E+00
19100069,19100038,0.00000000000000E+00
19100069,19100039,9.49593615793074E-06
19100069,19100040,2.02768797335763E-05
19100069,19100041,0.00000000000000E+00
19100069,19100042,0.00000000000000E+00
19100069,19100043,2.61301472478699E-03
19100069,19100044,2.06483795133472E-05
19100069,19100045,0.00000000000000E+00
19100069,19100046,0.00000000000000E+00
19100069,19100047,1.70976278647028E-06
19100069,19100048,0.00000000000000E+00
19100069,19100049,1.08449513618650E-04
19100069,19100050,1.14040590343005E-03
19100069,19100051,4.13880957650359E-03
19100069,19100052,3.61857564583714E-03
19100069,19100053,3.83543494046606E-03
19100069,19100054,3.91638187848059E-03
19100069,19100055,2.39530970614129E-03
19100069,19100056,5.41968226788051E-03
19100069,19100057,6.24827568528672E-03
19100069,19100058,1.24200327092746E-02
19100069,19100059,8.00838004207767E-03
19100069,19100060,1.37839041188596E-05
19100069,19100061,6.19540923920110E-02
19100069,19100062,7.16482531402101E-02
19100069,19100063,4.25802141350578E-03
19100069,19100064,6.26244753944099E-02
19100069,19100065,2.17489222437546E-03
19100069,19100066,2.14364435480587E-03
19100069,19100067,3.36010455851146E-03
19100069,19100068,6.37704370722390E-02
19100069,19100069,3.72312432147281E-01
19100069,19100070,3.30606602509282E-05
19100069,19100071,6.39467600527981E-02
19100069,19100072,7.10000421301970E-02
19100069,19100073,7.38899257538682E-02
19100069,19100074,6.61752871664534E-02
19100069,19100075,4.05876536972936E-06
19100069,19100076,0.00000000000000E+00
19100069,19100077,2.83768379773228E-03
19100069,19100078,1.19075222884871E-07
19100069,19100079,2.43529867485326E-11
19100069,19100080,0.00000000000000E+00
19100069,19100081,5.27445591749577E-04
19100069,19100082,4.35496042031889E-09
19100069,19100083,0.00000000000000E+00
19100069,19100084,0.00000000000000E+00
19100069,19100085,0.00000000000000E+00
19100069,19100086,0.00000000000000E+00
19100069,19100087,6.42295786642126E-07
19100069,19100088,0.00000000000000E+00
19100069,19100089,7.79632503264303E-07
19100069,19100090,5.57040895313880E-07
19100069,19100091,8.10439860848044E-07
19100069,19100092,7.51747100844163E-07
19100069,19100093,8.73896933931800E-07
19100069,19100094,7.93882537579340E-07
19100069,19100095,3.64016334422673E-07
19100069,19100096,7.91350000010267E-07
19100069,19100097,6.99321175935166E-07
19100069,19100098,8.43898112506892E-07
19100069,19100099,7.04928817560549E-07
19100069,19100100,0.00000000000000E+00
19100069,19100101,9.69785451793687E-07
19100069,19100102,2.92241952044498E-06
19100069,19100103,3.95566813970380E-06
19100069,19100104,4.16298334798140E-04
19100069,19100105,5.96315245526849E-04
19100069,19100106,1.23277324570622E-03
19100069,19100107,3.09533928748042E-06
19100069,19100108,0.00000000000000E+00
19100069,19100109,5.05290594522886E-13
19100069,19100110,2.51996254010355E-03
19100069,19100111,1.76300189060695E-09
19100069,19100112,3.23856174567957E-06
19100069,19100113,5.53112481780091E-06
19100069,19100114,0.00000000000000E+00
19100069,19100115,4.73202474057356E-03
19100069,19100116,4.46564082353362E-07
19100070,19100001,5.78924938806553E-02
19100070,19100002,6.02481861770995E-02
19100070,19100003,5.37477699306200E-03
19100070,19100004,4.15240204611137E-03
19100070,19100005,4.80083980391796E-03
19100070,19100006,5.26965737767106E-03
19100070,19100007,3.96656741715801E-03
19100070,19100008,2.63571410736750E-03
19100070,19100009,6.57325925789954E-03
19100070,19100010,6.35836855715058E-03
19100070,19100011,5.64480566588598E-09
19100070,19100012,7.31545185317727E-03
19100070,19100013,7.20592513587689E-04
19100070,19100014,7.87711461295195E-05
19100070,19100015,1.29372306846166E-04
19100070,19100016,2.34751670763234E-04
19100070,19100017,2.24530464511918E-04
19100070,19100018,2.03753489869564E-05
19100070,19100019,2.50382194094375E-04
19100070,19100020,3.12031546539344E-04
19100070,19100021,5.31372831625939E-02
19100070,19100022,6.42522461272865E-03
19100070,19100023,3.77273735558091E-03
19100070,19100024,8.34904114276031E-04
19100070,19100025,8.34251022366432E-03
19100070,19100026,8.01271442095737E-03
19100070,19100027,5.48361109254348E-03
19100070,19100028,9.98411261817206E-04
19100070,19100029,3.33307047503183E-03
19100070,19100030,3.01096178548503E-03
19100070,19100031,8.37951141412722E-04
19100070,19100032,5.06855103165641E-03
19100070,19100033,3.19853449475805E-07
19100070,19100034,9.67327843323780E-08
19100070,19100035,1.20470414930582E-05
19100070,19100036,2.54796268289288E-05
19100070,19100037,6.03034616720164E-08
19100070,19100038,6.41322545167339E-08
19100070,19100039,6.59160124351767E-06
19100070,19100040,1.40014455123205E-05
19100070,19100041,6.79637940930234E-08
19100070,19100042,2.11457351863626E-04
19100070,19100043,2.72020196610789E-04
19100070,19100044,4.71015549817887E-04
19100070,19100045,3.28448926199548E-04
19100070,19100046,4.60739761683275E-04
19100070,19100047,5.37779539357183E-04
19100070,19100048,3.75796381319618E-04
19100070,19100049,5.87611750203631E-04
19100070,19100050,7.82191000828218E-04
19100070,19100051,3.07221313713200E-03
19100070,19100052,2.67611260016438E-03
19100070,19100053,2.95414836033883E-03
19100070,19100054,1.90024385427091E-04
19100070,19100055,3.20118655331435E-03
19100070,19100056,5.32981505787175E-03
19100070,19100057,1.73525843338207E-03
19100070,19100058,1.40823028969145E-03
19100070,19100059,8.59939160460801E-04
19100070,19100060,4.92357222779280E-04
19100070,19100061,0.00000000000000E+00
19100070,19100062,1.07007722817756E-03
19100070,19100063,4.64322162939088E-04
19100070,19100064,6.97758768426177E-05
19100070,19100065,2.26177588424097E-04
19100070,19100066,2.22927970947226E-04
19100070,19100067,3.49433566123110E-04
19100070,19100068,1.89036721980403E-04
19100070,19100069,6.50717605104230E-08
19100070,19100070,3.49322595252754E-01
19100070,19100071,2.18325867284076E-04
19100070,19100072,1.01328600400156E-03
19100070,19100073,1.34441372398223E-03
19100070,19100074,3.43438757636719E-05
19100070,19100075,5.22165053941146E-07
19100070,19100076,9.47220291709394E-08
19100070,19100077,2.43870122116777E-05
19100070,19100078,1.05172829874579E-07
19100070,19100079,1.18191355667413E-07
19100070,19100080,9.75821221123529E-08
19100070,19100081,5.49366604696011E-05
19100070,19100082,1.12935945815337E-07
19100070,19100083,3.94311929478862E-04
19100070,19100084,4.41819944121559E-05
19100070,19100085,5.29657060343165E-04
19100070,19100086,6.21873437606308E-04
19100070,19100087,3.20227439846830E-06
19100070,19100088,1.18986643348266E-07
19100070,19100089,6.95080938197649E-06
19100070,19100090,0.00000000000000E+00
19100070,19100091,0.00000000000000E+00
19100070,19100092,0.00000000000000E+00
19100070,19100093,2.96344688486188E-06
19100070,19100094,0.00000000000000E+00
19100070,19100095,4.12039338529459E-04
19100070,19100096,3.02427247790515E-06
19100070,19100097,0.00000000000000E+00
19100070,19100098,0.00000000000000E+00
19100070,19100099,7.82790393250514E-07
19100070,19100100,5.43922623072839E-04
19100070,19100101,5.72922180267695E-02
19100070,19100102,5.42451811843467E-02
19100070,19100103,5.42147996209919E-02
19100070,19100104,5.28483699932371E-03
19100070,19100105,5.72405689010643E-02
19100070,19100106,9.51876819702174E-04
19100070,19100107,2.23078141301450E-03
19100070,19100108,2.29521615191951E-04
19100070,19100109,5.27690017525160E-04
19100070,19100110,2.70215992764689E-04
19100070,19100111,5.79028301156543E-02
19100070,19100112,5.41847968885833E-02
19100070,19100113,3.64550207757605E-03
19100070,19100114,1.42118281860495E-04
19100070,19100115,2.64730368549833E-03
19100070,19100116,3.86989612088973E-08
19100071,19100001,6.66548294368336E-04
19100071,19100002,8.75109855578754E-04
19100071,19100003,7.52704162642087E-04
19100071,19100004,1.83485799300336E-04
19100071,19100005,6.21796927152253E-04
19100071,19100006,0.00000000000000E+00
19100071,19100007,0.00000000000000E+00
19100071,19100008,3.34689954609901E-07
19100071,19100009,9.23674928065402E-04
19100071,19100010,8.93055545832522E-04
19100071,19100011,0.00000000000000E+00
19100071,19100012,1.02942859114164E-03
19100071,19100013,4.17054843171017E-04
19100071,19100014,0.00000000000000E+00
19100071,19100015,0.00000000000000E+00
19100071,19100016,0.00000000000000E+00
19100071,19100017,0.00000000000000E+00
19100071,19100018,2.07145369505956E-07
19100071,19100019,5.20179603044229E-09
19100071,19100020,1.31559511046426E-04
19100071,19100021,6.74813810117687E-06
19100071,19100022,9.02581742700012E-04
19100071,19100023,1.57974617444649E-04
19100071,19100024,9.09341673132317E-04
19100071,19100025,1.17659408746293E-03
19100071,19100026,1.12878063349189E-03
19100071,19100027,6.00579582096305E-04
19100071,19100028,1.06267139408706E-03
19100071,19100029,2.02870549657905E-04
19100071,19100030,1.06316061724249E-03
19100071,19100031,1.05934837644210E-03
19100071,19100032,2.51574566672614E-04
19100071,19100033,2.10994499252928E-05
19100071,19100034,1.74230658135498E-05
19100071,19100035,3.31565883574599E-05
19100071,19100036,4.69827556045311E-05
19100071,19100037,1.08615831617776E-05
19100071,19100038,1.15512077826377E-05
19100071,19100039,2.23641125601177E-05
19100071,19100040,3.44720581937880E-05
19100071,19100041,1.22413271322011E-05
19100071,19100042,5.73683252447035E-06
19100071,19100043,2.28807429730110E-03
19100071,19100044,2.40888143832433E-05
19100071,19100045,6.69478350871264E-06
19100071,19100046,1.57795903331571E-07
19100071,19100047,2.86854267078780E-06
19100071,19100048,2.48967901962877E-08
19100071,19100049,1.09509005420459E-04
19100071,19100050,9.88855705116670E-04
19100071,19100051,4.17754226049320E-03
19100071,19100052,3.64346958275378E-03
19100071,19100053,3.87172517542123E-03
19100071,19100054,1.44785499441107E-02
19100071,19100055,2.50293753376776E-03
19100071,19100056,5.47241900729138E-03
19100071,19100057,1.66872699152721E-02
19100071,19100058,2.10521382464663E-02
19100071,19100059,1.75842245435538E-02
19100071,19100060,1.13253018865872E-02
19100071,19100061,4.91672353653964E-02
19100071,19100062,6.75145403759851E-02
19100071,19100063,1.48147688067155E-02
19100071,19100064,4.95312792820337E-02
19100071,19100065,1.90465693469786E-03
19100071,19100066,1.87731088823667E-03
19100071,19100067,2.94187553558433E-03
19100071,19100068,5.02076577289360E-02
19100071,19100069,4.92605156302399E-02
19100071,19100070,2.83793865286061E-05
19100071,19100071,3.58828236831652E-01
19100071,19100072,6.70835762833200E-02
19100071,19100073,6.92922840696231E-02
19100071,19100074,6.34274859480039E-02
19100071,19100075,2.29135516980787E-05
19100071,19100076,1.70608978086230E-05
19100071,19100077,1.36551660122807E-02
19100071,19100078,1.81537038747608E-05
19100071,19100079,2.12880928385417E-05
19100071,19100080,1.75760446421917E-05
19100071,19100081,4.78238037487806E-04
19100071,19100082,2.16003991484541E-05
19100071,19100083,0.00000000000000E+00
19100071,19100084,0.00000000000000E+00
19100071,19100085,0.00000000000000E+00
19100071,19100086,0.00000000000000E+00
19100071,19100087,1.97676262992785E-07
19100071,19100088,2.14313289160261E-05
19100071,19100089,2.39943719012542E-07
19100071,19100090,1.71437778060899E-07
19100071,19100091,2.49425150226148E-07
19100071,19100092,2.31361563785772E-07
19100071,19100093,2.68955026224924E-07
19100071,19100094,2.44329383046930E-07
19100071,19100095,1.12031543960756E-07
19100071,19100096,2.43549956226835E-07
19100071,19100097,2.15226690826181E-07
19100071,19100098,2.59722434268396E-07
19100071,19100099,7.17498559587521E-06
19100071,19100100,0.00000000000000E+00
19100071,19100101,3.00539272106477E-07
19100071,19100102,1.01594588231408E-06
19100071,19100103,1.33253839780070E-06
19100071,19100104,4.96705712848237E-04
19100071,19100105,5.46114765711932E-04
19100071,19100106,1.06894826295420E-03
19100071,19100107,1.35778662592055E-04
19100071,19100108,0.00000000000000E+00
19100071,19100109,1.55510838663403E-13
19100071,19100110,1.34330901314213E-02
19100071,19100111,5.46359304468177E-10
19100071,19100112,1.01391540610062E-06
19100071,19100113,1.51450653360001E-04
19100071,19100114,0.00000000000000E+00
19100071,19100115,4.54536843665822E-03
19100071,19100116,7.10771641047242E-06
19100072,19100001,3.23996443182244E-04
19100072,19100002,1.08754348601940E-03
19100072,19100003,9.35515646692673E-04
19100072,19100004,6.55495025464636E-04
19100072,19100005,3.02596340828384E-04
19100072,19100006,0.00000000000000E+00
19100072,19100007,0.00000000000000E+00
19100072,19100008,4.15977092818744E-07
19100072,19100009,1.14801058709410E-03
19100072,19100010,1.10995458502500E-03
19100072,19100011,0.00000000000000E+00
19100072,19100012,1.27944895479970E-03
19100072,19100013,2.72914799008392E-04
19100072,19100014,0.00000000000000E+00
19100072,19100015,0.00000000000000E+00
19100072,19100016,0.00000000000000E+00
19100072,19100017,0.00000000000000E+00
19100072,19100018,4.02166541108387E-07
19100072,19100019,6.46517160248064E-09
19100072,19100020,8.23934765987449E-05
19100072,19100021,8.49321207376289E-05
19100072,19100022,1.12179443747345E-03
19100072,19100023,5.74289447073880E-04
19100072,19100024,5.72135880278788E-04
19100072,19100025,1.46178586911725E-03
19100072,19100026,1.40293065955307E-03
19100072,19100027,7.46349535387773E-04
19100072,19100028,6.72171041570629E-04
19100072,19100029,7.37785720884400E-04
19100072,19100030,8.71842125717688E-04
19100072,19100031,6.63451809527469E-04
19100072,19100032,8.43745210689751E-04
19100072,19100033,1.53653886376383E-02
19100072,19100034,2.02549902533825E-04
19100072,19100035,2.33070156474998E-04
19100072,19100036,1.93041692483259E-04
19100072,19100037,1.26270119984862E-04
19100072,19100038,1.34287273867821E-04
19100072,19100039,1.69424775174111E-04
19100072,19100040,2.07361976052070E-04
19100072,19100041,1.42310179163975E-04
19100072,19100042,2.25253873337531E-04
19100072,19100043,1.57952459635136E-02
19100072,19100044,4.09562566361291E-04
19100072,19100045,3.24125603659913E-04
19100072,19100046,3.47370826734963E-04
19100072,19100047,1.55505592701079E-02
19100072,19100048,2.82122118312312E-04
19100072,19100049,4.93935962672480E-04
19100072,19100050,6.19303452490893E-04
19100072,19100051,4.31998863050868E-03
19100072,19100052,3.74061985676911E-03
19100072,19100053,4.01646504948770E-03
19100072,19100054,3.19353709138908E-02
19100072,19100055,2.81197230692044E-03
19100072,19100056,5.65610309440840E-03
19100072,19100057,3.40865190864349E-02
19100072,19100058,4.97034011399066E-02
19100072,19100059,3.32355699187135E-02
19100072,19100060,4.64671494065714E-02
19100072,19100061,2.28619976088228E-03
19100072,19100062,3.37718755365371E-02
19100072,19100063,4.72550502419270E-02
19100072,19100064,1.66808189122007E-02
19100072,19100065,1.56862852808080E-02
19100072,19100066,1.56785304713541E-02
19100072,19100067,1.59804203991453E-02
19100072,19100068,1.56265643387137E-02
19100072,19100069,2.57597999189526E-03
19100072,19100070,1.00467010833731E-04
19100072,19100071,4.82401724185697E-02
19100072,19100072,2.72993809472914E-01
19100072,19100073,4.95944839988583E-02
19100072,19100074,3.19487493882329E-02
19100072,19100075,1.53570946299016E-02
19100072,19100076,1.98339558907518E-04
19100072,19100077,3.15991166002944E-02
19100072,19100078,1.53408633072892E-02
19100072,19100079,2.47482254708160E-04
19100072,19100080,2.04328340792783E-04
19100072,19100081,1.54554945685894E-02
19100072,19100082,1.53820711441028E-02
19100072,19100083,0.00000000000000E+00
19100072,19100084,0.00000000000000E+00
19100072,19100085,0.00000000000000E+00
19100072,19100086,0.00000000000000E+00
19100072,19100087,0.00000000000000E+00
19100072,19100088,2.49147516835730E-04
19100072,19100089,0.00000000000000E+00
19100072,19100090,0.00000000000000E+00
19100072,19100091,0.00000000000000E+00
19100072,19100092,0.00000000000000E+00
19100072,19100093,0.00000000000000E+00
19100072,19100094,0.00000000000000E+00
19100072,19100095,0.00000000000000E+00
19100072,19100096,0.00000000000000E+00
19100072,19100097,0.00000000000000E+00
19100072,19100098,0.00000000000000E+00
19100072,19100099,8.08898350556207E-05
19100072,19100100,0.00000000000000E+00
19100072,19100101,2.34916912244353E-05
19100072,19100102,6.78507934080796E-05
19100072,19100103,9.16040267621429E-05
19100072,19100104,6.17955478714859E-04
19100072,19100105,3.16581109028738E-04
19100072,19100106,6.69464560036924E-04
19100072,19100107,4.93790540963795E-04
19100072,19100108,0.00000000000000E+00
19100072,19100109,0.00000000000000E+00
19100072,19100110,4.67596089720191E-02
19100072,19100111,4.27062459697993E-08
19100072,19100112,7.80434066101125E-05
19100072,19100113,5.44685812149258E-04
19100072,19100114,0.00000000000000E+00
19100072,19100115,3.97536215266970E-03
19100072,19100116,8.10322051114450E-05
19100073,19100001,4.29686155965996E-04
19100073,19100002,1.31684371674987E-03
19100073,19100003,1.13277469862202E-03
19100073,19100004,8.23046558031546E-04
19100073,19100005,4.01927552696040E-04
19100073,19100006,0.00000000000000E+00
19100073,19100007,0.00000000000000E+00
19100073,19100008,5.03688343019464E-07
19100073,19100009,1.39007546416549E-03
19100073,19100010,1.34399512715886E-03
19100073,19100011,0.00000000000000E+00
19100073,19100012,1.54922839537669E-03
19100073,19100013,2.09882814235737E-04
19100073,19100014,0.00000000000000E+00
19100073,19100015,0.00000000000000E+00
19100073,19100016,0.00000000000000E+00
19100073,19100017,0.00000000000000E+00
19100073,19100018,1.63351038697077E-07
19100073,19100019,7.82839158215116E-09
19100073,19100020,5.99227201618524E-05
19100073,19100021,9.90170899182229E-06
19100073,19100022,1.35833148308880E-03
19100073,19100023,7.20969321697353E-04
19100073,19100024,4.18392371145927E-04
19100073,19100025,1.76973162021554E-03
19100073,19100026,1.69874682527690E-03
19100073,19100027,9.03728931132537E-04
19100073,19100028,4.95323793535655E-04
19100073,19100029,9.26221120302789E-04
19100073,19100030,8.34840564438693E-04
19100073,19100031,4.82511950755513E-04
19100073,19100032,1.06005029332982E-03
19100073,19100033,3.31405744972387E-04
19100073,19100034,8.22712323996512E-05
19100073,19100035,9.74540034009720E-05
19100073,19100036,8.48659107562593E-05
19100073,19100037,5.12880937312306E-05
19100073,19100038,5.45444820189441E-05
19100073,19100039,7.04723890698332E-05
19100073,19100040,8.77615428228501E-05
19100073,19100041,5.78032064018405E-05
19100073,19100042,2.95610039858735E-05
19100073,19100043,1.33713915607968E-03
19100073,19100044,4.24806219459455E-05
19100073,19100045,3.54521440518149E-05
19100073,19100046,6.13174730683843E-06
19100073,19100047,2.49361904260184E-04
19100073,19100048,4.51111093737969E-06
19100073,19100049,1.20136857406252E-04
19100073,19100050,4.50403951997410E-04
19100073,19100051,4.35059087816170E-03
19100073,19100052,3.76228142543688E-03
19100073,19100053,4.03370465846020E-03
19100073,19100054,5.24209255383885E-02
19100073,19100055,2.91392983217522E-03
19100073,19100056,5.70616023212302E-03
19100073,19100057,5.42084333136308E-02
19100073,19100058,5.21987601132454E-02
19100073,19100059,5.19971466779231E-02
19100073,19100060,5.21006262503996E-02
19100073,19100061,2.78799889594289E-03
19100073,19100062,5.22253523175725E-02
19100073,19100063,5.28600113082452E-02
19100073,19100064,2.27857373828434E-03
19100073,19100065,1.15354011627398E-03
19100073,19100066,1.14044627821442E-03
19100073,19100067,1.65018128199597E-03
19100073,19100068,1.25358730805614E-03
19100073,19100069,3.11366119204031E-03
19100073,19100070,2.04335268896049E-05
19100073,19100071,5.41057404163921E-02
19100073,19100072,5.26913266450272E-02
19100073,19100073,3.01217969559686E-01
19100073,19100074,5.30898278551518E-02
19100073,19100075,3.29006010063266E-04
19100073,19100076,8.05610851488794E-05
19100073,19100077,5.25117323700218E-02
19100073,19100078,3.21159483043687E-04
19100073,19100079,1.00521747170352E-04
19100073,19100080,8.29935941755928E-05
19100073,19100081,5.35531228017037E-04
19100073,19100082,3.37860675696169E-04
19100073,19100083,0.00000000000000E+00
19100073,19100084,0.00000000000000E+00
19100073,19100085,0.00000000000000E+00
19100073,19100086,0.00000000000000E+00
19100073,19100087,0.00000000000000E+00
19100073,19100088,1.01198139337368E-04
19100073,19100089,0.00000000000000E+00
19100073,19100090,0.00000000000000E+00
19100073,19100091,0.00000000000000E+00
19100073,19100092,0.00000000000000E+00
19100073,19100093,0.00000000000000E+00
19100073,19100094,0.00000000000000E+00
19100073,19100095,0.00000000000000E+00
19100073,19100096,0.00000000000000E+00
19100073,19100097,0.00000000000000E+00
19100073,19100098,0.00000000000000E+00
19100073,19100099,3.28556387111521E-05
19100073,19100100,0.00000000000000E+00
19100073,19100101,3.75630332899963E-07
19100073,19100102,1.30812160846112E-06
19100073,19100103,1.56751040522146E-06
19100073,19100104,7.89260940931094E-04
19100073,19100105,3.66130725053455E-04
19100073,19100106,4.86884702679740E-04
19100073,19100107,6.19907942238513E-04
19100073,19100108,0.00000000000000E+00
19100073,19100109,0.00000000000000E+00
19100073,19100110,5.27598569360197E-02
19100073,19100111,6.82869583006322E-10
19100073,19100112,1.25780858154994E-06
19100073,19100113,6.83871367825466E-04
19100073,19100114,0.00000000000000E+00
19100073,19100115,4.01218167572021E-03
19100073,19100116,3.29134662381118E-05
19100074,19100001,2.13340535180590E-05
19100074,19100002,7.35075339134745E-04
19100074,19100003,6.31830062545114E-04
19100074,19100004,3.09739145273894E-03
19100074,19100005,1.76259886720275E-06
19100074,19100006,0.00000000000000E+00
19100074,19100007,0.00000000000000E+00
19100074,19100008,2.80943278182651E-07
19100074,19100009,7.75345237260795E-04
19100074,19100010,7.49642913357888E-04
19100074,19100011,0.00000000000000E+00
19100074,19100012,8.64116293503255E-04
19100074,19100013,1.35780839318866E-03
19100074,19100014,0.00000000000000E+00
19100074,19100015,0.00000000000000E+00
19100074,19100016,0.00000000000000E+00
19100074,19100017,0.00000000000000E+00
19100074,19100018,4.23783588898021E-04
19100074,19100019,4.36645799821900E-09
19100074,19100020,4.43474910084803E-04
19100074,19100021,2.43190961679540E-03
19100074,19100022,7.57639331952779E-04
19100074,19100023,2.72103137607209E-03
19100074,19100024,3.05529236579549E-03
19100074,19100025,9.89993735240975E-04
19100074,19100026,9.47514817041391E-04
19100074,19100027,5.04029995884368E-04
19100074,19100028,3.55491316398195E-03
19100074,19100029,3.49589777503758E-03
19100074,19100030,2.73867531107478E-03
19100074,19100031,3.57096512638570E-03
19100074,19100032,3.94618149649471E-03
19100074,19100033,2.45593471253425E-07
19100074,19100034,1.27317920643068E-08
19100074,19100035,4.67166303084842E-05
19100074,19100036,1.08241449434805E-04
19100074,19100037,7.93703127708919E-09
19100074,19100038,8.44096998507417E-09
19100074,19100039,2.77664007466393E-05
19100074,19100040,5.92804954209604E-05
19100074,19100041,8.94527021284248E-09
19100074,19100042,4.18191746951137E-09
19100074,19100043,5.47803071862600E-04
19100074,19100044,7.21391224711356E-05
19100074,19100045,4.87627034704607E-09
19100074,19100046,9.30028925599664E-11
19100074,19100047,3.58441648041554E-07
19100074,19100048,0.00000000000000E+00
19100074,19100049,4.11619359730242E-04
19100074,19100050,3.33334086927934E-03
19100074,19100051,1.57062537839322E-02
19100074,19100052,1.36770517199007E-02
19100074,19100053,1.45571399607058E-02
19100074,19100054,4.15735767397709E-02
19100074,19100055,1.05825491674013E-02
19100074,19100056,2.05700097805226E-02
19100074,19100057,5.01056505316330E-02
19100074,19100058,1.28979013434377E-02
19100074,19100059,4.78975603662521E-02
19100074,19100060,1.89230552146825E-05
19100074,19100061,1.06699438453229E-03
19100074,19100062,4.98555219517114E-02
19100074,19100063,2.95043561796030E-03
19100074,19100064,7.75044648030333E-04
19100074,19100065,4.55953281581997E-04
19100074,19100066,4.49402350683895E-04
19100074,19100067,7.04426032122981E-04
19100074,19100068,3.84819276578393E-04
19100074,19100069,4.11942259438913E-02
19100074,19100070,2.68297007359109E-03
19100074,19100071,4.27471574724422E-02
19100074,19100072,8.85320346960984E-03
19100074,19100073,1.23976846544992E-02
19100074,19100074,4.43611911239869E-01
19100074,19100075,8.64067740235880E-07
19100074,19100076,1.24671401494017E-08
19100074,19100077,4.00108641919550E-02
19100074,19100078,3.71762156650826E-08
19100074,19100079,3.39637193094078E-08
19100074,19100080,1.28435803487197E-08
19100074,19100081,1.10587038600252E-04
19100074,19100082,1.57178051964873E-08
19100074,19100083,0.00000000000000E+00
19100074,19100084,0.00000000000000E+00
19100074,19100085,0.00000000000000E+00
19100074,19100086,0.00000000000000E+00
19100074,19100087,4.85489406515656E-04
19100074,19100088,1.56608042660557E-08
19100074,19100089,5.89297531109286E-04
19100074,19100090,4.21048151482842E-04
19100074,19100091,6.12583758515258E-04
19100074,19100092,5.68219909625608E-04
19100074,19100093,6.60548788632789E-04
19100074,19100094,6.00068644428592E-04
19100074,19100095,2.75147490978850E-04
19100074,19100096,5.98154385940590E-04
19100074,19100097,5.28592946940447E-04
19100074,19100098,6.37873706042122E-04
19100074,19100099,5.32836655895593E-04
19100074,19100100,0.00000000000000E+00
19100074,19100101,7.33027638092177E-04
19100074,19100102,2.11149318871148E-03
19100074,19100103,2.85594252487007E-03
19100074,19100104,2.06319488281276E-03
19100074,19100105,1.33886157964310E-03
19100074,19100106,3.60332529860237E-03
19100074,19100107,2.33975964107932E-03
19100074,19100108,0.00000000000000E+00
19100074,19100109,3.81931869949417E-10
19100074,19100110,1.31847664070894E-03
19100074,19100111,1.33259280125661E-06
19100074,19100112,2.43500764660402E-03
19100074,19100113,2.57648092442315E-03
19100074,19100114,0.00000000000000E+00
19100074,19100115,5.35134252025188E-02
19100074,19100116,3.37547602439177E-04
19100075,19100001,2.47994437982908E-04
19100075,19100002,5.59008313672298E-04
19100075,19100003,4.80825359791233E-04
19100075,19100004,5.50816717900139E-04
19100075,19100005,2.28773508099024E-04
19100075,19100006,1.94635636547922E-04
19100075,19100007,1.46505800817358E-04
